x-axis,1,2
second,Ampere,Volt
0.00,25.90,-684.74
0.00,25.90,-657.80
0.00,25.90,-635.18
0.00,25.90,-603.02
0.00,25.90,-600.88
0.00,25.90,-561.81
0.00,25.90,-530.65
0.00,25.90,-519.73
0.00,25.90,-498.49
0.00,25.90,-474.37
0.00,25.90,-453.59
0.00,25.90,-444.84
0.00,25.90,-434.17
0.00,25.90,-429.60
0.00,25.90,-402.01
0.00,25.90,-385.93
0.00,25.50,-370.43
0.00,24.70,-355.55
0.00,24.09,-349.59
0.00,23.29,-308.57
0.00,22.49,-321.61
0.00,22.03,-313.57
0.00,21.38,-301.60
0.00,20.68,-297.49
0.00,20.07,-304.85
0.00,19.61,-279.11
0.00,19.07,-260.95
0.00,18.71,-263.74
0.00,18.26,-256.80
0.00,18.00,-249.25
0.00,17.46,-223.90
0.00,17.06,-233.17
0.00,16.84,-225.87
0.00,16.25,-217.09
0.00,15.93,-160.14
0.00,15.65,-209.05
0.00,15.25,-193.96
0.00,14.65,-201.01
0.00,14.45,-184.92
0.00,14.24,-184.92
0.00,13.84,-170.10
0.00,13.44,-172.18
0.00,13.24,-163.44
0.00,13.04,-160.80
0.00,12.67,-168.84
0.00,12.64,-159.95
0.00,12.29,-155.14
0.00,12.23,-160.80
0.00,11.83,-149.21
0.00,11.83,-144.72
0.00,11.58,-150.65
0.00,11.43,-152.72
0.00,11.43,-150.73
0.00,11.23,-161.33
0.00,11.03,-132.97
0.00,11.03,-144.72
0.00,10.63,-126.35
0.00,10.72,-169.06
0.00,10.63,-136.68
0.00,10.61,-129.12
0.00,10.43,-134.13
0.00,10.14,-128.64
0.00,10.02,-107.21
0.00,10.02,-119.14
0.00,9.82,-117.80
0.00,9.70,-120.60
0.00,9.62,-113.65
0.00,9.60,-119.61
0.00,9.42,-97.64
0.00,9.22,-112.56
0.00,9.22,-112.56
0.00,9.02,-111.31
0.00,8.65,-56.59
0.00,8.88,-104.52
0.00,8.82,-97.05
0.00,7.98,-75.88
0.00,8.42,-96.48
0.00,8.01,-83.68
0.00,8.01,-104.52
0.00,7.97,-86.68
0.00,7.71,-100.68
0.00,8.01,-88.44
0.00,7.81,-72.36
0.00,7.26,-94.46
0.00,7.61,-84.34
0.00,6.76,-62.46
0.00,7.61,-88.65
0.00,7.81,-96.48
0.00,7.61,-92.80
0.00,7.41,-82.01
0.00,6.41,-109.76
0.00,7.21,-77.86
0.00,6.49,-59.71
0.00,6.81,-80.40
0.00,7.01,-80.40
0.00,7.21,-93.68
0.00,7.01,-72.36
0.00,6.61,-72.36
0.00,6.61,-73.35
0.00,7.01,-85.38
0.00,6.68,-74.59
0.00,5.62,-55.45
0.00,6.61,-72.36
0.00,6.20,-64.32
0.00,6.20,-77.75
0.00,6.61,-72.36
0.00,6.41,-64.32
0.00,6.49,-79.51
0.00,6.20,-61.93
0.00,5.40,-40.52
0.00,6.00,-68.84
0.00,5.60,-80.03
0.00,6.00,-52.51
0.00,6.20,-72.36
0.00,6.00,-64.32
0.00,6.20,-56.42
0.00,6.00,-56.28
0.00,5.40,-40.20
0.00,5.80,-62.05
0.00,5.69,-68.67
0.00,5.16,-35.35
0.00,5.80,-56.28
0.00,5.60,-37.23
0.00,5.72,-55.11
0.00,5.80,-50.96
0.00,5.58,-48.24
0.00,4.80,-82.19
0.00,5.60,-56.28
0.00,5.37,-57.38
0.00,5.38,-49.22
0.00,5.40,-59.33
0.00,5.40,-53.37
0.00,5.60,-57.12
0.00,5.40,-48.24
0.00,5.40,-46.82
0.00,5.40,-48.24
0.00,5.41,-64.32
0.00,5.40,-48.24
0.00,4.91,-40.20
0.00,5.14,-56.28
0.00,5.20,-55.31
0.00,4.60,-40.20
0.00,5.00,-48.24
0.00,5.00,-35.92
0.00,5.00,-48.24
0.00,5.20,-48.24
0.00,5.00,-44.28
0.00,4.40,-17.96
0.00,4.80,-48.05
0.00,4.80,-40.20
0.00,4.40,-32.16
0.00,5.00,-48.32
0.00,4.99,-25.02
0.00,4.80,-50.77
0.00,5.00,-40.20
0.00,4.80,-46.88
0.00,4.40,-2.84
0.00,4.60,-47.62
0.00,4.60,-40.20
0.00,3.99,-24.12
0.00,4.60,-39.23
0.00,4.60,-70.19
0.00,4.52,-40.20
0.00,4.60,-33.01
0.00,4.77,-41.43
0.00,4.08,-32.16
0.00,4.40,-34.83
0.00,4.40,-24.71
0.00,1.74,302.45
0.00,0.29,72.36
0.00,0.78,16.08
0.00,0.78,39.87
0.00,0.58,32.16
0.00,0.67,35.98
0.00,0.58,48.24
0.00,0.78,32.16
0.00,0.78,40.20
0.00,0.78,36.13
0.00,0.58,48.24
0.00,0.78,32.35
0.00,0.63,34.42
0.00,0.58,36.49
0.00,0.58,22.49
0.00,0.78,39.76
0.00,0.71,37.68
0.00,0.69,50.55
0.00,0.58,33.53
0.00,0.58,39.50
0.00,0.58,34.94
0.00,0.58,35.35
0.00,0.75,39.09
0.00,0.60,40.20
0.00,0.58,40.20
0.00,0.45,104.44
0.00,0.76,24.98
0.00,0.78,38.98
0.00,0.58,36.91
0.00,0.58,42.87
0.00,0.76,32.76
0.00,0.78,30.68
0.00,0.66,40.20
0.00,0.58,73.98
0.00,0.58,39.86
0.00,0.58,40.20
0.00,0.58,28.77
0.00,0.58,49.81
0.00,0.77,32.16
0.00,0.78,34.15
0.00,0.58,40.20
0.00,0.58,40.20
0.00,0.58,40.02
0.00,0.78,32.16
0.00,0.58,40.20
0.00,0.58,22.64
0.00,0.58,32.16
0.00,0.58,34.67
0.00,0.58,36.74
0.00,0.58,48.24
0.00,0.58,31.47
0.00,0.78,32.16
0.00,0.66,40.20
0.00,0.58,39.08
0.00,0.53,52.57
0.00,0.78,14.09
0.00,0.58,37.26
0.00,0.58,48.24
0.00,0.58,40.20
0.00,0.66,89.23
0.00,0.58,40.20
0.00,0.58,32.77
0.00,0.58,51.88
0.00,0.69,32.16
0.00,0.78,32.16
0.00,0.58,47.89
0.00,0.53,64.32
0.00,0.58,40.20
0.00,0.58,40.20
0.00,0.77,32.25
0.00,0.53,58.27
0.00,0.58,36.14
0.00,0.58,34.07
0.00,0.58,48.07
0.00,0.58,34.40
0.00,0.58,40.20
0.00,0.58,32.16
0.00,0.58,40.63
0.00,0.58,50.21
0.00,0.58,32.16
0.00,0.61,38.81
0.00,0.76,40.89
0.00,0.51,48.24
0.00,0.58,40.20
0.00,0.58,40.20
0.00,0.58,40.20
0.00,0.58,48.24
0.00,0.58,51.99
0.00,0.58,33.03
0.00,0.58,47.04
0.00,0.58,40.20
0.00,0.58,56.28
0.00,0.58,17.31
0.00,0.74,40.20
0.00,0.58,48.24
0.00,0.44,57.03
0.00,0.58,40.20
0.00,0.38,40.20
0.00,0.58,40.20
0.00,0.43,51.94
0.00,0.58,32.26
0.00,0.73,34.14
0.00,0.58,48.24
0.00,0.58,42.12
0.00,0.58,40.20
0.00,0.58,42.44
0.00,0.58,48.82
0.00,0.42,59.35
0.00,0.58,40.62
0.00,0.71,32.16
0.00,0.66,44.77
0.00,0.58,40.20
0.00,0.58,40.20
0.00,0.58,32.16
0.00,0.58,36.99
0.00,0.58,47.10
0.00,0.55,48.24
0.00,0.58,40.20
0.00,0.58,40.20
0.00,0.58,40.20
0.00,0.58,45.85
0.00,0.58,40.20
0.00,0.71,40.20
0.00,0.39,48.86
0.00,0.41,84.09
0.00,0.58,40.20
0.00,0.58,45.08
0.00,0.58,47.88
0.00,0.58,45.33
0.00,0.58,40.20
0.00,0.58,40.20
0.00,0.58,48.24
0.00,0.58,40.20
0.00,0.58,48.24
0.00,0.58,46.32
0.00,0.77,40.35
0.00,0.43,48.24
0.00,0.38,40.20
0.00,0.74,32.16
0.00,0.57,48.24
0.00,0.58,48.24
0.00,0.46,44.76
0.00,0.54,40.20
0.00,0.58,47.57
0.00,0.58,42.75
0.00,0.50,43.42
0.00,0.58,41.35
0.00,0.58,41.13
0.00,0.58,40.20
0.00,0.58,45.28
0.00,0.58,40.20
0.00,0.58,40.20
0.00,0.38,67.58
0.00,0.44,45.54
0.00,0.58,40.20
0.00,0.58,54.84
0.00,0.58,43.72
0.00,0.58,31.46
0.00,0.58,40.20
0.00,0.62,40.20
0.00,0.47,52.50
0.00,0.52,50.43
0.00,0.57,48.24
0.00,0.42,58.44
0.00,0.58,44.24
0.00,0.58,48.24
0.00,0.38,48.24
0.00,0.58,40.20
0.00,0.58,43.95
0.00,0.42,48.24
0.00,0.58,48.24
0.00,0.38,45.15
0.00,0.58,40.20
0.00,0.41,56.28
0.00,0.38,47.58
0.00,0.58,40.20
0.00,0.58,67.48
0.00,0.58,41.36
0.00,0.38,78.56
0.00,0.38,50.29
0.00,0.58,43.17
0.00,0.38,69.67
0.00,0.55,21.97
0.00,0.58,40.20
0.00,0.38,53.57
0.00,0.58,48.24
0.00,0.38,28.43
0.00,0.46,40.20
0.00,0.58,45.79
0.00,0.58,48.24
0.00,0.38,48.24
0.00,0.58,48.24
0.00,0.58,46.04
0.00,0.38,48.24
0.00,0.53,60.42
0.00,0.38,48.24
0.00,0.58,40.20
0.00,0.58,48.38
0.00,0.58,54.07
0.00,0.38,52.00
0.00,0.58,41.88
0.00,0.57,40.60
0.00,0.58,53.81
0.00,0.38,51.38
0.00,0.58,40.20
0.00,0.76,70.40
0.00,0.51,50.97
0.00,0.58,40.20
0.00,0.58,48.24
0.00,0.58,48.24
0.00,0.45,48.24
0.00,0.38,56.28
0.00,0.38,48.24
0.00,0.58,110.08
0.00,0.49,51.48
0.00,0.44,37.60
0.00,0.58,40.20
0.00,0.58,35.92
0.00,0.58,48.24
0.00,0.58,53.82
0.00,0.38,78.07
0.00,0.73,54.60
0.00,0.58,52.00
0.00,0.52,56.28
0.00,0.58,40.20
0.00,0.58,46.30
0.00,0.48,48.24
0.00,0.42,56.28
0.00,0.57,56.28
0.00,0.58,46.04
0.00,0.47,48.24
0.00,0.53,56.28
0.01,0.38,55.90
0.01,0.58,48.24
0.01,0.46,51.33
0.01,0.38,48.24
0.01,0.56,79.76
0.01,0.38,53.56
0.01,0.58,38.65
0.01,0.38,56.28
0.01,0.38,45.62
0.01,0.58,40.20
0.01,0.58,48.24
0.01,0.40,63.41
0.01,0.58,48.24
0.01,0.58,56.28
0.01,0.58,48.24
0.01,0.58,48.90
0.01,0.38,61.48
0.01,0.49,48.24
0.01,0.58,42.67
0.01,0.57,56.68
0.01,0.38,56.28
0.01,0.38,48.24
0.01,0.38,66.54
0.01,0.58,56.14
0.01,0.38,56.28
0.01,0.27,56.30
0.01,0.58,40.20
0.01,0.58,40.32
0.01,0.38,58.48
0.01,0.38,63.82
0.01,0.42,54.58
0.01,0.38,56.28
0.01,0.51,56.28
0.01,0.49,51.75
0.01,0.38,56.28
0.01,0.58,56.28
0.01,0.38,80.49
0.01,0.38,65.66
0.01,0.58,48.24
0.01,0.55,70.57
0.01,0.58,51.21
0.01,0.38,31.06
0.01,0.38,50.08
0.01,0.58,56.28
0.01,0.58,56.28
0.01,0.38,59.02
0.01,0.56,48.24
0.01,0.58,54.87
0.01,0.49,56.28
0.01,0.44,56.28
0.01,0.38,56.69
0.01,0.58,40.20
0.01,0.58,51.99
0.01,0.38,56.28
0.01,0.38,56.58
0.01,0.38,54.35
0.01,0.38,68.36
0.01,0.53,50.20
0.01,0.38,88.22
0.01,0.38,48.24
0.01,0.58,48.24
0.01,0.38,56.28
0.01,0.37,102.30
0.01,0.58,48.24
0.01,0.58,51.76
0.01,0.54,57.73
0.01,0.58,48.87
0.01,0.44,50.94
0.01,0.58,44.98
0.01,0.55,56.28
0.01,0.38,63.44
0.01,0.58,34.28
0.01,0.58,53.28
0.01,0.40,64.32
0.01,0.38,64.32
0.01,0.38,56.28
0.01,0.51,53.54
0.01,0.39,62.98
0.01,0.38,64.32
0.01,0.38,56.28
0.01,0.58,48.24
0.01,0.57,56.28
0.01,0.38,64.32
0.01,0.58,52.55
0.01,0.38,56.28
0.01,0.38,56.28
0.01,0.53,64.32
0.01,0.38,72.41
0.01,0.42,48.24
0.01,0.58,56.28
0.01,0.38,64.32
0.01,0.38,69.04
0.01,0.38,56.28
0.01,0.38,56.28
0.01,0.38,56.28
0.01,0.38,42.16
0.01,0.54,48.24
0.01,0.58,56.28
0.01,0.51,56.24
0.01,0.38,56.28
0.01,0.38,55.09
0.01,0.38,64.32
0.01,0.58,53.33
0.01,0.45,61.31
0.01,0.38,57.22
0.01,0.58,42.47
0.01,0.46,61.11
0.01,0.38,64.32
0.01,0.38,55.60
0.01,0.54,57.68
0.01,0.49,59.75
0.01,0.58,56.28
0.01,0.38,64.74
0.01,0.58,54.63
0.01,0.58,56.28
0.01,0.38,64.32
0.01,0.38,64.81
0.01,0.58,56.28
0.01,0.38,64.32
0.01,0.53,62.34
0.01,0.38,56.38
0.01,0.38,56.28
0.01,0.58,56.28
0.01,0.38,66.04
0.01,0.38,50.72
0.01,0.38,56.28
0.01,0.46,60.78
0.01,0.38,64.32
0.01,0.38,63.10
0.01,0.38,64.32
0.01,0.49,56.28
0.01,0.41,56.28
0.01,0.35,-11.07
0.01,0.45,53.34
0.01,0.58,48.24
0.01,0.38,81.35
0.01,0.38,56.28
0.01,0.38,61.12
0.01,0.38,61.81
0.01,0.56,56.28
0.01,0.41,62.93
0.01,0.38,64.32
0.01,0.44,48.24
0.01,0.39,56.71
0.01,0.38,64.32
0.01,0.38,68.04
0.01,0.38,56.28
0.01,0.38,56.28
0.01,0.53,64.32
0.01,0.28,47.90
0.01,0.38,50.23
0.01,0.58,56.37
0.01,0.38,82.56
0.01,0.47,56.28
0.01,0.38,62.59
0.01,0.38,63.98
0.01,0.58,56.28
0.01,0.38,67.87
0.01,0.38,56.28
0.01,0.58,56.28
0.01,0.44,64.32
0.01,0.38,69.07
0.01,0.38,63.11
0.01,0.58,56.28
0.01,0.45,54.11
0.01,0.38,61.29
0.01,0.38,67.18
0.01,0.58,55.16
0.01,0.50,64.32
0.01,0.38,64.32
0.01,0.38,57.67
0.01,0.41,57.66
0.01,0.58,64.32
0.01,0.38,61.81
0.01,0.38,79.53
0.01,0.54,57.92
0.01,0.58,51.95
0.01,0.38,72.36
0.01,0.38,79.51
0.01,0.53,50.14
0.01,0.38,64.32
0.01,0.38,70.37
0.01,0.38,64.32
0.01,0.38,64.32
0.01,0.58,64.32
0.01,0.38,72.36
0.01,0.37,72.02
0.01,0.38,50.65
0.01,0.46,60.77
0.01,0.38,72.36
0.01,0.38,71.77
0.01,0.38,64.32
0.01,0.38,56.28
0.01,0.41,64.32
0.01,0.38,72.36
0.01,0.25,64.32
0.01,0.50,51.28
0.01,0.40,43.09
0.01,0.38,64.32
0.01,0.38,77.22
0.01,0.38,60.06
0.01,0.38,64.32
0.01,0.38,70.99
0.01,0.09,91.89
0.01,0.51,56.28
0.01,0.56,64.32
0.01,0.38,64.32
0.01,0.38,58.72
0.01,0.38,56.28
0.01,0.38,56.47
0.01,0.38,64.32
0.01,0.38,52.44
0.01,0.38,56.28
0.01,0.58,56.28
0.01,0.38,70.76
0.01,0.38,64.32
0.01,0.38,64.32
0.01,0.38,95.82
0.01,0.44,61.92
0.01,0.38,72.36
0.01,0.17,70.27
0.01,0.58,48.24
0.01,0.38,66.98
0.01,0.29,70.93
0.01,0.38,57.51
0.01,0.38,63.48
0.01,0.38,59.20
0.01,0.45,67.37
0.01,0.17,87.47
0.01,0.55,56.28
0.01,0.58,64.32
0.01,0.38,72.36
0.01,0.38,94.35
0.01,0.38,64.32
0.01,0.38,64.32
0.01,0.44,69.83
0.01,0.19,109.39
0.01,0.38,56.28
0.01,0.58,59.98
0.01,0.38,72.36
0.01,0.18,25.29
0.01,0.53,58.16
0.01,0.38,64.32
0.01,0.38,64.32
0.01,0.38,72.36
0.01,0.17,68.09
0.01,0.48,48.24
0.01,0.42,72.36
0.01,0.38,72.36
0.01,0.38,64.32
0.01,0.38,67.89
0.01,0.38,70.87
0.01,0.38,72.36
0.01,0.24,72.36
0.01,0.38,64.32
0.01,0.58,71.12
0.01,0.19,80.40
0.01,0.17,84.83
0.01,0.50,64.32
0.01,0.38,72.36
0.01,0.35,72.36
0.01,0.45,69.19
0.01,0.38,64.32
0.01,0.39,57.00
0.01,0.38,80.40
0.01,0.17,79.22
0.01,0.38,64.32
0.01,0.56,64.32
0.01,0.38,72.36
0.01,0.28,56.28
0.01,0.38,72.36
0.01,0.38,64.32
0.01,0.38,72.36
0.01,0.17,64.47
0.01,0.38,64.32
0.01,0.38,64.32
0.01,0.38,100.26
0.01,0.38,68.53
0.01,0.38,64.32
0.01,0.37,79.78
0.01,0.38,64.32
0.01,0.26,76.82
0.01,0.17,73.87
0.01,0.38,63.75
0.01,0.51,69.72
0.01,0.38,72.36
0.01,0.38,81.65
0.01,0.38,61.83
0.01,0.38,74.59
0.01,0.38,72.36
0.01,0.20,99.74
0.01,0.38,56.28
0.01,0.38,72.36
0.01,0.24,99.29
0.01,0.38,57.01
0.01,0.38,65.67
0.01,0.38,76.98
0.01,0.38,69.82
0.01,0.17,103.11
0.01,0.33,64.32
0.01,0.58,60.64
0.01,0.23,80.40
0.01,0.37,72.36
0.01,0.38,58.14
0.01,0.38,72.36
0.01,0.38,72.36
0.01,0.38,64.37
0.01,0.38,70.24
0.01,0.48,55.93
0.01,0.42,66.09
0.01,0.38,80.10
0.01,0.38,64.32
0.01,0.38,67.91
0.01,0.38,78.89
0.01,0.38,72.36
0.01,0.31,83.29
0.01,0.38,54.90
0.01,0.41,71.11
0.01,0.38,87.62
0.01,0.17,82.65
0.01,0.38,64.32
0.01,0.55,72.36
0.01,0.20,79.32
0.01,0.38,69.21
0.01,0.38,77.59
0.01,0.38,71.63
0.01,0.38,80.40
0.01,0.26,73.58
0.01,0.38,64.32
0.01,0.39,72.36
0.01,0.38,80.40
0.01,0.28,73.06
0.01,0.32,74.66
0.01,0.38,72.36
0.01,0.38,72.36
0.01,0.17,80.40
0.01,0.17,66.36
0.01,0.38,64.32
0.01,0.32,89.68
0.01,0.38,80.40
0.01,0.17,74.14
0.01,0.37,104.23
0.01,0.38,66.69
0.01,0.38,84.00
0.01,0.17,91.04
0.01,0.38,56.84
0.01,0.38,72.36
0.01,0.17,75.70
0.01,0.17,93.96
0.01,0.38,65.13
0.01,0.38,67.21
0.01,0.38,72.36
0.01,0.17,71.36
0.01,0.38,64.32
0.01,0.38,72.36
0.01,0.24,90.84
0.01,0.36,51.22
0.01,0.38,72.36
0.01,0.38,79.46
0.01,0.38,64.32
0.01,0.38,80.89
0.01,0.17,80.40
0.01,0.58,64.32
0.01,0.38,74.66
0.01,0.38,72.82
0.01,0.38,72.36
0.01,0.48,68.24
0.01,0.38,72.36
0.01,0.38,72.33
0.01,0.17,90.17
0.01,0.38,64.32
0.01,0.53,72.36
0.01,0.37,80.40
0.01,0.38,72.36
0.01,0.38,72.36
0.01,0.38,72.36
0.01,0.38,72.36
0.01,0.17,102.08
0.01,0.38,72.36
0.01,0.58,64.32
0.01,0.35,89.26
0.01,0.17,91.32
0.01,0.38,63.10
0.01,0.38,73.37
0.01,0.35,80.40
0.01,0.38,75.50
0.01,0.38,80.40
0.01,0.38,64.32
0.01,0.38,87.12
0.01,0.17,85.05
0.01,0.38,72.36
0.01,0.56,72.36
0.01,0.34,80.40
0.01,0.38,80.40
0.01,0.38,80.40
0.01,0.38,72.36
0.01,0.53,74.20
0.01,0.27,88.44
0.01,0.17,80.40
0.01,0.38,72.34
0.01,0.38,68.86
0.01,0.27,80.40
0.01,0.22,90.24
0.01,0.17,87.88
0.01,0.38,55.31
0.01,0.28,88.44
0.01,0.17,98.02
0.01,0.38,64.32
0.01,0.38,80.20
0.01,0.38,80.40
0.01,0.38,83.33
0.01,0.19,71.56
0.01,0.50,67.19
0.01,0.38,80.40
0.01,0.17,72.36
0.01,0.38,72.36
0.01,0.38,72.36
0.01,0.38,72.36
0.01,0.38,87.68
0.01,0.17,72.36
0.01,0.58,67.71
0.01,0.38,96.79
0.01,0.36,80.40
0.01,0.34,72.36
0.01,0.38,72.36
0.01,0.38,78.08
0.01,0.38,88.20
0.01,0.17,84.78
0.01,0.47,64.32
0.01,0.38,80.40
0.01,0.38,80.40
0.01,0.32,74.45
0.01,0.38,76.24
0.01,0.38,72.36
0.01,0.38,88.44
0.01,0.03,94.14
0.01,0.38,76.78
0.01,0.38,80.40
0.01,0.19,87.91
0.01,0.17,107.13
0.01,0.26,96.48
0.01,0.38,79.12
0.01,0.38,88.44
0.01,0.25,56.83
0.01,0.38,75.46
0.01,0.38,73.39
0.01,0.38,80.40
0.01,0.30,74.16
0.01,0.38,101.19
0.01,0.38,38.66
0.01,0.38,81.71
0.01,0.17,85.06
0.01,0.38,72.36
0.01,0.38,72.36
0.01,0.38,72.36
0.01,0.38,84.04
0.01,0.17,97.75
0.01,0.38,72.11
0.01,0.38,76.01
0.01,0.17,84.55
0.01,0.23,86.61
0.01,0.38,72.36
0.01,0.38,80.40
0.01,0.38,84.56
0.01,0.17,110.75
0.01,0.57,2.38
0.01,0.38,86.10
0.01,0.38,88.44
0.01,0.21,104.80
0.01,0.36,81.45
0.01,0.38,80.40
0.01,0.38,85.07
0.01,0.17,74.95
0.01,0.38,79.62
0.01,0.38,80.40
0.01,0.17,88.44
0.01,0.17,88.44
0.01,0.35,79.36
0.01,0.38,75.48
0.01,0.38,85.59
0.01,0.17,89.22
0.01,0.38,65.62
0.01,0.38,77.03
0.01,0.38,80.40
0.01,0.38,87.92
0.01,0.17,74.18
0.01,0.38,67.95
0.01,0.38,86.11
0.01,0.17,97.26
0.01,0.33,80.40
0.01,0.38,76.51
0.01,0.38,80.40
0.01,0.38,88.44
0.01,0.17,104.52
0.01,0.38,68.21
0.01,0.42,80.40
0.01,0.17,96.23
0.01,0.38,102.19
0.01,0.38,76.77
0.01,0.38,72.36
